stamp_sec,stamp_nanosec,Wrist_x,Wrist_y,Wrist_z,Palm_x,Palm_y,Palm_z,ThumbMetacarpal_x,ThumbMetacarpal_y,ThumbMetacarpal_z,ThumbProximal_x,ThumbProximal_y,ThumbProximal_z,ThumbDistal_x,ThumbDistal_y,ThumbDistal_z,ThumbTip_x,ThumbTip_y,ThumbTip_z,IndexMetacarpal_x,IndexMetacarpal_y,IndexMetacarpal_z,IndexProximal_x,IndexProximal_y,IndexProximal_z,IndexIntermediate_x,IndexIntermediate_y,IndexIntermediate_z,IndexDistal_x,IndexDistal_y,IndexDistal_z,IndexTip_x,IndexTip_y,IndexTip_z,MiddleMetacarpal_x,MiddleMetacarpal_y,MiddleMetacarpal_z,MiddleProximal_x,MiddleProximal_y,MiddleProximal_z,MiddleIntermediate_x,MiddleIntermediate_y,MiddleIntermediate_z,MiddleDistal_x,MiddleDistal_y,MiddleDistal_z,MiddleTip_x,MiddleTip_y,MiddleTip_z,RingMetacarpal_x,RingMetacarpal_y,RingMetacarpal_z,RingProximal_x,RingProximal_y,RingProximal_z,RingIntermediate_x,RingIntermediate_y,RingIntermediate_z,RingDistal_x,RingDistal_y,RingDistal_z,RingTip_x,RingTip_y,RingTip_z,LittleMetacarpal_x,LittleMetacarpal_y,LittleMetacarpal_z,LittleProximal_x,LittleProximal_y,LittleProximal_z,LittleIntermediate_x,LittleIntermediate_y,LittleIntermediate_z,LittleDistal_x,LittleDistal_y,LittleDistal_z,LittleTip_x,LittleTip_y,LittleTip_z
443,433319091,0.0,0.0,0.0,-0.1715636849403381,0.8500711917877197,-0.0615206956863403,-0.1916781067848205,0.9105782508850098,-0.0876080244779586,-0.1668936610221862,0.8778812289237976,-0.1047048941254615,-0.1638524383306503,0.8963830471038818,-0.133393794298172,-0.1743715554475784,0.9203880429267884,-0.1575194597244262,-0.1851560920476913,0.9360722303390504,-0.1751634329557418,-0.1717847436666488,0.8820533752441406,-0.0932767838239669,-0.1843440383672714,0.9404571652412416,-0.1123406291007995,-0.1964385956525802,0.9769715070724488,-0.123242013156414,-0.2101213634014129,0.9927570223808287,-0.1380722969770431,-0.2249676287174224,1.0037190914154053,-0.1527831703424453,-0.183525800704956,0.8800784349441528,-0.0806101039052009,-0.1998304277658462,0.9410780668258668,-0.0946059376001358,-0.2198766767978668,0.9781731367111206,-0.1110287010669708,-0.2365229129791259,0.9950330257415771,-0.1278218775987625,-0.252014011144638,1.009788155555725,-0.1431971192359924,-0.1978195011615753,0.8802025318145752,-0.0675625130534172,-0.2161211967468261,0.931727647781372,-0.0833010300993919,-0.2357487082481384,0.9655902981758118,-0.095864899456501,-0.2518272697925567,0.9818395972251892,-0.1120542585849762,-0.2658358216285705,0.9947777986526488,-0.1292840242385864,-0.2062523066997528,0.8776712417602539,-0.0648921951651573,-0.2317318767309188,0.9173983931541444,-0.0742845684289932,-0.2477744221687317,0.945395290851593,-0.0770200192928314,-0.2615777254104614,0.9568279385566713,-0.0887326002120971
443,433319091,0.0,0.0,0.0,-0.1475547552108764,0.8557631373405457,-0.035834789276123,-0.1636525392532348,0.9187334179878236,-0.0591136664152145,-0.1401343792676925,0.8861006498336792,-0.0772510543465614,-0.1369806677103042,0.904435396194458,-0.1060484051704406,-0.1472257822751999,0.9287012815475464,-0.1300480961799621,-0.157948687672615,0.9446686506271362,-0.1474871337413787,-0.1449831128120422,0.8897199630737305,-0.0656327605247497,-0.1532474905252456,0.9497036933898926,-0.0812840163707733,-0.1633191406726837,0.9873305559158324,-0.0903532803058624,-0.1752535700798034,1.005086898803711,-0.1044619381427764,-0.1884242594242096,1.0187082290649414,-0.1185457333922386,-0.157476857304573,0.8875646591186523,-0.053680695593357,-0.1698282063007354,0.9499021768569946,-0.0645466297864914,-0.1874906569719314,0.9887188673019408,-0.0797211974859237,-0.2023607194423675,1.0074777603149414,-0.0961804986000061,-0.2161880135536193,1.024255633354187,-0.1110752448439598,-0.1721028685569763,0.8873870968818665,-0.0415063202381134,-0.1872012317180633,0.9406002163887024,-0.0549242198467254,-0.2047313749790191,0.9759424924850464,-0.0665220916271209,-0.2191051244735717,0.9939104318618774,-0.0825134515762329,-0.2314658910036087,1.008717060089111,-0.0995109677314758,-0.1807923913002014,0.8850762248039246,-0.0395420789718627,-0.2039513885974884,0.9264470338821412,-0.0478681437671184,-0.2186242938041687,0.9552544355392456,-0.0499189123511314,-0.231155976653099,0.968232810497284,-0.061462003737688
443,433319091,0.0,0.0,0.0,-0.1100810170173645,0.8640103340148926,0.0058478116989135,-0.1265405416488647,0.9270075559616088,-0.0170222762972116,-0.1026545390486717,0.8946295380592346,-0.0352908447384834,-0.0992391034960746,0.9133127927780152,-0.0638312548398971,-0.1093612164258956,0.93781840801239,-0.0876362323760986,-0.1201741844415664,0.953943371772766,-0.1048715487122535,-0.1076311022043228,0.8981549143791199,-0.0236948113888502,-0.1163976639509201,0.9581851959228516,-0.0390186607837677,-0.1266970485448837,0.9957948923110962,-0.0478929281234741,-0.1386950314044952,1.0136562585830688,-0.0618115589022636,-0.15186208486557,1.027563452720642,-0.0756145790219307,-0.1201216354966163,0.8958346247673035,-0.0117815881967544,-0.1329594403505325,0.9581804275512696,-0.0222629606723785,-0.1509163230657577,0.9969521760940552,-0.0371983721852302,-0.1659483611583709,1.0156686305999756,-0.0535560548305511,-0.1799119412899017,1.0324413776397705,-0.0683266222476959,-0.1348266899585724,0.8955163359642029,0.0003967029042541,-0.150263637304306,0.9487146139144896,-0.0126788653433322,-0.1680628806352615,0.9840090274810792,-0.0240021739155054,-0.1826051026582718,1.001894235610962,-0.039931483566761,-0.1951048076152801,1.0166579484939575,-0.0568626150488853,-0.1434992849826812,0.8931406736373901,0.0023562663700431,-0.1669183671474456,0.9344173669815063,-0.0056912340223789,-0.1817731410264969,0.9631434082984924,-0.0075391959398984,-0.1944064199924469,0.9761667251586914,-0.0189178753644227
443,433319091,0.0,0.0,0.0,-0.0834299325942993,0.8649100065231323,0.0367118120193481,-0.0991756319999694,0.9284130334854126,0.0149976387619972,-0.0761640816926956,0.8958680033683777,-0.004097357392311,-0.0724643915891647,0.9154682755470276,-0.0319431871175766,-0.0819984227418899,0.9410014748573304,-0.0548477247357368,-0.0923506021499633,0.9579565525054932,-0.0715265125036239,-0.0809069499373436,0.8993391394615173,0.0076022837311029,-0.0889796465635299,0.9596607089042664,-0.0068128928542137,-0.0988140478730201,0.9974877834320068,-0.0151162222027778,-0.1108631640672683,1.0155128240585327,-0.0287356898188591,-0.1241122931241989,1.0296391248703003,-0.042198471724987,-0.0931879431009292,0.8970844745635986,0.0197152718901634,-0.1051633208990097,0.9597416520118712,0.0102800093591213,-0.1225289702415466,0.9990809559822084,-0.0037224628031253,-0.1375007033348083,1.0182315111160278,-0.0195806622505188,-0.1514159440994262,1.0353895425796509,-0.0339069962501525,-0.107686661183834,0.8968942165374756,0.0321861132979393,-0.1224137991666793,0.9504758715629578,0.0201098769903183,-0.1392468959093094,0.9866676926612854,0.0103836953639984,-0.1535843312740326,1.0053727626800537,-0.0047258026897907,-0.1660037636756897,1.020916223526001,-0.0209704972803592,-0.116349846124649,0.8946521282196045,0.0343011915683746,-0.139159008860588,0.9364051818847656,0.0272731781005859,-0.1531302332878112,0.9655916094779968,0.0266359262168407,-0.1656493246555328,0.979287087917328,0.0159779526293277
443,433319091,0.0,0.0,0.0,-0.0535760521888732,0.8649061918258667,0.0705788135528564,-0.0647328048944473,0.929441511631012,0.0495284497737884,-0.0452706068754196,0.8952785134315491,0.0296400412917137,-0.0409608297049999,0.9147627353668212,0.0018955767154693,-0.0490030273795127,0.9411660432815552,-0.0204637572169303,-0.0577138811349868,0.9589920043945312,-0.0370814800262451,-0.0492516383528709,0.899061918258667,0.0414909906685352,-0.0527175962924957,0.9597540497779846,0.027486614882946,-0.0594892874360084,0.9982122182846068,0.0194573476910591,-0.0707093328237533,1.0165889263153076,0.0057086125016212,-0.0833779573440551,1.03115975856781,-0.0077461525797843,-0.0612307414412498,0.89778733253479,0.0539917834103107,-0.068234883248806,0.9610956311225892,0.0450651124119758,-0.0822426453232765,1.0018383264541626,0.0316553860902786,-0.0959731116890907,1.0219841003417969,0.0160281211137771,-0.1087979227304458,1.0400208234786987,0.0018735975027084,-0.0751982182264328,0.8987221717834473,0.0669083073735237,-0.0858193784952163,0.953260600566864,0.0554234683513641,-0.0985961630940437,0.9913509488105774,0.0472946614027023,-0.1112359166145324,1.011701226234436,0.0329310745000839,-0.1223552748560905,1.028717041015625,0.0173240266740322,-0.0839230418205261,0.8971964120864868,0.0692999362945556,-0.1033844798803329,0.9406171441078186,0.063099592924118,-0.1140026152133941,0.9711110591888428,0.0634291842579841,-0.1252649426460266,0.9862490892410278,0.0534380413591861
443,433319091,0.0,0.0,0.0,-0.0186433494091033,0.8643744587898254,0.0998233556747436,-0.027456771582365,0.9294595718383788,0.0823174268007278,-0.0113800391554832,0.8956698775291443,0.0601501204073429,-0.0078253867104649,0.9159682393074036,0.0334070548415184,-0.0168669521808624,0.9435083866119384,0.0136290937662124,-0.0261752642691135,0.9622594118118286,-0.0010483115911483,-0.0143391666933894,0.8990793824195862,0.0722362399101257,-0.0152807272970676,0.9596606492996216,0.0610708706080913,-0.0202773790806531,0.9982391595840454,0.0549204051494598,-0.0322405025362968,1.0158354043960571,0.0413495227694511,-0.045832872390747,1.02912437915802,0.0279647260904312,-0.0254539120942354,0.8979011178016663,0.0852492824196815,-0.0294596385210752,0.9610180258750916,0.0793855637311935,-0.0416914671659469,1.0024245977401731,0.0683008357882499,-0.0560085326433181,1.021775245666504,0.0528419949114322,-0.0696508809924125,1.0383803844451904,0.0382922813296318,-0.0383525006473064,0.8989580869674683,0.0988596230745315,-0.0465850196778774,0.9537436366081238,0.0903490632772445,-0.0579369291663169,0.9920163154602052,0.0835602134466171,-0.0708727240562439,1.0115442276000977,0.0689741373062133,-0.0824415236711502,1.0274863243103027,0.0530693046748638,-0.0468849763274192,0.8977940678596497,0.1016856059432029,-0.0641040652990341,0.9418433904647828,0.0984784066677093,-0.0729438662528991,0.9724852442741394,0.0992307588458061,-0.0836902633309364,0.9878765344619752,0.0896144285798072
443,433319091,0.0,0.0,0.0,0.0115251839160919,0.8658592104911804,0.1244093179702758,0.0018343962728977,0.9301875829696656,0.10773566365242,0.0169355981051921,0.896964967250824,0.0850694105029106,0.0192480944097042,0.9171509146690368,0.0586166679859161,0.0091757699847221,0.9444075226783752,0.039708137512207,-0.0008035730570554,0.9629404544830322,0.025745004415512,0.0145008061081171,0.9002714157104492,0.097135879099369,0.0128772724419832,0.9601558446884156,0.0863918960094451,0.0066658351570367,0.997956156730652,0.0795705765485763,-0.0062382631003856,1.0145334005355835,0.0661412626504898,-0.0206375122070312,1.0267353057861328,0.0530514419078826,0.0040600202046334,0.8990102410316467,0.1104269847273826,-0.0003912188112735,0.9613649249076844,0.1050443425774574,-0.0133572444319725,1.0019888877868652,0.0940436124801635,-0.0283595621585845,1.0206243991851809,0.0789950340986251,-0.0426598116755485,1.0364725589752195,0.0647908970713615,-0.0081194546073675,0.8999407291412354,0.1243822947144508,-0.0168253537267446,0.9540603756904602,0.1165245100855827,-0.0289676412940025,0.9915202260017396,0.1094654500484466,-0.0426438339054584,1.010195016860962,0.0950633361935615,-0.0549765974283218,1.0252009630203247,0.0793047696352005,-0.0164238736033439,0.8987418413162231,0.127509206533432,-0.033741544932127,0.9421944618225098,0.125204712152481,-0.0435904674232006,0.9721240997314452,0.1245047524571418,-0.0549447908997535,0.9863703846931458,0.114389069378376
443,433319091,0.0,0.0,0.0,0.0362079143524169,0.849772572517395,0.1462063789367675,0.0272193513810634,0.9141743183135986,0.1316910833120346,0.0383809171617031,0.8810807466506958,0.1072345748543739,0.0385804027318954,0.9014925956726074,0.0811860114336013,0.0275415703654289,0.9292359948158264,0.0641095489263534,0.0167125444859266,0.9482421278953552,0.0518796890974044,0.0374206155538558,0.884244441986084,0.1194415763020515,0.0368389301002025,0.9438616037368774,0.1098119020462036,0.0299936067312955,0.981014847755432,0.101866103708744,0.0157980546355247,0.9968279600143432,0.0892011225223541,0.0001071244478225,1.008195400238037,0.0772047936916351,0.0285557229071855,0.8831361532211304,0.1336862742900848,0.0258829779922962,0.9452124834060668,0.1296958923339843,0.0108758695423603,0.9846221804618835,0.1182572767138481,-0.0057060271501541,1.0025177001953125,0.1044318601489067,-0.0214910060167312,1.01765775680542,0.0914405062794685,0.0181230045855045,0.8842607736587524,0.1488180756568908,0.0106937922537326,0.9383591413497924,0.142751544713974,-0.0030416063964366,0.9748150110244752,0.1351461857557296,-0.0182442665100097,0.9927968978881836,0.1218366026878357,-0.0322541669011116,1.0070289373397827,0.107105016708374,0.010243747383356,0.8833143711090088,0.1528117060661316,-0.0054515935480594,0.927049160003662,0.1530411690473556,-0.0168594308197498,0.9561283588409424,0.1516136229038238,-0.0295856297016143,0.969494879245758,0.1422964334487915
443,433319091,0.0,0.0,0.0,0.0567931234836578,0.8366252183914185,0.1639698147773742,0.0450486168265342,0.8999776840209961,0.1485221534967422,0.0542820282280445,0.8663572669029236,0.1242055743932724,0.051585379987955,0.8856858611106873,0.0976861715316772,0.0371052250266075,0.912558615207672,0.0822142362594604,0.0235671401023864,0.9308393001556396,0.0720033049583435,0.0544702187180519,0.8699494004249573,0.1362677365541458,0.0514563396573066,0.9289159774780272,0.1248700246214866,0.041931577026844,0.9648700952529908,0.1152848452329635,0.0257268957793712,0.9790488481521606,0.103361889719963,0.0083086714148521,0.9887339472770692,0.0925502181053161,0.0472722426056861,0.8691847324371338,0.1513400673866272,0.0428249910473823,0.9307706356048584,0.1457042396068573,0.02511677891016,0.9687408208847046,0.1341037154197693,0.006655003875494,0.9854729771614076,0.1215497180819511,-0.0108537226915359,0.9995033740997314,0.1098358780145645,0.0385177135467529,0.8707098364830017,0.1674593836069107,0.029410034418106,0.924162983894348,0.1605359315872192,0.0134189613163471,0.9594515562057496,0.1528795510530471,-0.0036785788834095,0.9763727188110352,0.1408145129680633,-0.0196588635444641,0.9894816279411316,0.1273084431886673,0.0311955399811267,0.8697792887687683,0.1723224967718124,0.0148299075663089,0.9130130410194396,0.1728877872228622,0.0013434141874313,0.9409883618354796,0.1710457503795623,-0.0130107775330543,0.9531233310699464,0.1626904308795929
443,433319091,0.0,0.0,0.0,0.0786629915237426,0.8200154304504395,0.1711215376853943,0.0632545799016952,0.881609320640564,0.1554739028215408,0.0734812766313552,0.8483834862709045,0.1315637379884719,0.0694712251424789,0.866703450679779,0.1049819365143776,0.0525772497057914,0.8921787142753601,0.0905293524265289,0.0372584760189056,0.9092524647712708,0.081544853746891,0.0737028568983078,0.8522194027900696,0.143402025103569,0.0668166130781173,0.910115122795105,0.1314184516668319,0.0552849769592285,0.944812536239624,0.1212583929300308,0.0381118431687355,0.9576653838157654,0.1098029240965843,0.019978430122137,0.9660006165504456,0.0996278002858161,0.0672683417797088,0.8513360619544983,0.1585703492164611,0.0592408254742622,0.9118826389312744,0.1523774415254593,0.0392847806215286,0.948171317577362,0.1409882605075836,0.0196810737252235,0.9635393023490906,0.1291830688714981,0.0011580660939216,0.976235568523407,0.118180826306343,0.0591013953089714,0.8527958393096924,0.174963429570198,0.0470835901796817,0.90495765209198,0.1677810251712799,0.0291197709739208,0.9388291835784912,0.1605388075113296,0.0108016207814216,0.9544588923454284,0.1492646336555481,-0.0063199773430824,0.966269314289093,0.1365188658237457,0.0521715618669986,0.8515993356704712,0.1801415383815765,0.0338858142495155,0.8934497237205505,0.1808647215366363,0.0190965607762336,0.9203604459762572,0.179483488202095,0.0039152204990386,0.9315374493598938,0.1718925386667251
