stamp_sec,stamp_nanosec,shoulder_joint_position,shoulder_joint_velocity,shoulder_joint_effort,upper_arm_joint_position,upper_arm_joint_velocity,upper_arm_joint_effort,forearm_joint_position,forearm_joint_velocity,forearm_joint_effort,wrist_1_joint_position,wrist_1_joint_velocity,wrist_1_joint_effort,wrist_2_joint_position,wrist_2_joint_velocity,wrist_2_joint_effort,wrist_3_joint_position,wrist_3_joint_velocity,wrist_3_joint_effort
222,909759521,-165.5624237060547,,8.028373122215271e-05,96.08604431152344,,-3.429249318287475e-06,-58.26176452636719,,-2.0575496819219552e-05,105.33679962158205,,0.0001003100041998,138.60296630859375,,-5.94403209106531e-05,-21.47646141052246,,8.742352656554431e-05
222,909759521,-164.8132781982422,,0.0002494585351087,96.11630249023438,,1.0075503269035837e-05,-58.33106994628906,,-2.32896509260172e-05,105.94021606445312,,0.000200932379812,137.956298828125,,-0.0002154292742488,-20.79640769958496,,0.0002264503564219
222,909759521,-160.61265563964844,,0.0014980527339503,95.65360260009766,,-0.0002758877817541,-56.96662902832031,,0.0007812950061634,106.80125427246094,,-9.743655391503124e-05,133.5963897705078,,-0.0016246723243966,-17.89015769958496,,0.0009431008365936
222,909759521,-153.73133850097656,,0.0060901106335222,94.15631103515624,,-0.00132464885246,-53.27363586425781,,0.0032683829776942,107.99176788330078,,0.0010536330519244,126.69251251220705,,-0.0061094784177839,-13.01637840270996,,0.0043134037405252
222,909759521,-145.4608612060547,,0.0033187682274729,91.77305603027344,,-0.0009185505332425,-48.32087707519531,,0.001915882457979,109.4973373413086,,0.0003911015810444,117.833251953125,,-0.0037299420218914,-9.209341049194336,,0.0011344016529619
222,909759521,-135.4636688232422,,0.0061973724514245,89.44723510742188,,-0.0014416313497349,-43.77223205566406,,0.0028197595383971,113.03573608398438,,0.0021934958640486,100.66416931152344,,-0.0106431413441896,-4.900014877319336,,0.0026714021805673
222,909759521,-126.51277160644533,,0.0022183435503393,88.57035827636719,,-0.0001968294818652,-42.52467346191406,,0.0002567019255366,116.27284240722656,,0.0006706228014081,80.76477813720703,,-0.0050215376541018,-2.600332260131836,,0.0003066285862587
222,909759521,-123.20207214355467,,0.0020580834243446,85.02947235107422,,-0.002201113384217,-40.21226501464844,,0.0014375044265761,123.5488052368164,,0.0045230924151837,74.45369720458984,,-0.0039228731766343,-0.3722438812255859,,0.001385087147355
222,909759521,-115.4157257080078,,0.0044514671899378,81.90631866455078,,-0.0015955575508996,-39.01374816894531,,0.000652827671729,125.97715759277344,,0.000450137828011,49.20049285888672,,-0.0157767422497272,-5.669820785522461,,-0.0039051841013133
222,909759521,-115.4176788330078,,-7.195189937192481e-07,80.67286682128906,,-0.0005072609055787,-37.92036437988281,,0.0004499270580708,125.89202880859376,,-3.525643114699051e-05,51.013954162597656,,0.0007462382200174,-11.995168685913086,,-0.0026032198220491
222,909759521,-115.87644958496094,,-0.0001565476850373,79.80538177490234,,-0.0004356109711807,-37.51020812988281,,0.0003655028413049,127.42855834960938,,0.0004908732953481,51.856956481933594,,-0.0003709499724209,-15.454030990600586,,-0.0011519867694005
222,909759521,-115.9495086669922,,-2.4892849978641607e-05,79.81033325195312,,1.6785078287284705e-06,-37.56825256347656,,-1.955866719072219e-05,127.21154022216795,,-7.349318184424192e-05,51.514766693115234,,-0.0001161666368716,-14.801229476928713,,0.0002212753752246
222,909759521,-115.90055847167967,,0.0001139347587013,81.29080200195312,,0.0005558599950745,-38.57508850097656,,-0.0002787362027447,124.3168487548828,,-0.0013670842163264,48.65199279785156,,-0.0016128401039168,-10.294790267944336,,0.0018073158571496
222,909759521,-118.39991760253906,,-0.0026218208950012,83.66426849365234,,0.0024904732126742,-36.34309387207031,,0.0023420217912644,109.61746215820312,,-0.0154245262965559,51.82326889038086,,0.0033276055473834,4.711508750915527,,0.0157460514456033
222,909759521,-126.99302673339844,,-0.0032395138405263,86.79853820800781,,0.0016171090537682,-37.42735290527344,,-0.0016154275508597,99.01034545898438,,-0.0033928926568478,86.25094604492188,,0.0122743574902415,1.8000394105911257,,-0.0032382768113166
222,909759521,-134.98106384277344,,-0.0055807055905461,91.04843139648438,,0.0029693979304283,-43.09675598144531,,-0.0039607370272278,100.7550277709961,,0.0012190088164061,99.32276916503906,,0.0091332728043198,-1.4942049980163574,,-0.0023016745690256
222,909759521,-142.26341247558594,,-0.0016832476248964,93.72320556640624,,0.000528406642843,-48.61470031738281,,-0.0010851768311113,105.06096649169922,,0.0006699243676848,111.1821517944336,,0.0026977490633726,-5.838778972625732,,-0.0011489104945212
