stamp_sec,stamp_nanosec,shoulder_joint_position,shoulder_joint_velocity,shoulder_joint_effort,upper_arm_joint_position,upper_arm_joint_velocity,upper_arm_joint_effort,forearm_joint_position,forearm_joint_velocity,forearm_joint_effort,wrist_1_joint_position,wrist_1_joint_velocity,wrist_1_joint_effort,wrist_2_joint_position,wrist_2_joint_velocity,wrist_2_joint_effort,wrist_3_joint_position,wrist_3_joint_velocity,wrist_3_joint_effort
443,433319091,-139.4130859375,,0.0002622767642606,79.65178680419922,,-8.112631803669501e-06,-40.20056915283203,,-0.0002758295158855,-251.5710296630859,,-0.0007078271592035,98.79212188720705,,-0.0002913787320721,-12.948383331298828,,7.131530583137646e-05
443,433319091,-138.35430908203125,,0.0006926066125743,80.12789916992188,,0.000311452691676,-41.91181182861328,,-0.0011197946732863,-254.4208984375,,-0.001864418038167,98.81231689453124,,1.321195304626599e-05,-15.154621124267578,,-0.0014434941112995
443,433319091,-138.799560546875,,-4.1637391404947266e-05,80.03515625,,2.8775841656170087e-06,-41.871192932128906,,-1.2277691894269084e-05,-254.47564697265625,,2.433852387184743e-05,98.26910400390624,,-6.0320835473248735e-05,-15.824420928955078,,-3.2028761779656634e-05
443,433319091,-138.97378540039062,,-0.0001218530014739,81.19386291503906,,0.0008074903162196,-44.072120666503906,,-0.0015341292601078,-251.5993194580078,,0.0020044818520545,97.34584045410156,,-0.0006433838279917,-15.502002716064451,,0.0002246902731712
443,433319091,-141.75592041015625,,-0.0006311393808573,83.61309814453125,,0.0003947455261368,-47.037086486816406,,-0.0003370784979779,-242.73287963867188,,0.0013862655032426,102.85706329345705,,0.0011738006724044,-11.109302520751951,,0.0008185280603356
443,433319091,-147.289794921875,,-0.0048340139910578,86.16901397705078,,0.0022325811441987,-45.90302276611328,,0.0009905988117679,-241.1096343994141,,0.001417891588062,108.06301879882812,,0.004547388292849,-6.480701446533203,,0.0040430701337754
443,433319091,-152.0218505859375,,-0.0004669803311116,87.58744812011719,,0.0001542891259305,-44.74713897705078,,0.0001083592142094,-242.2020721435547,,-0.0002926926536019,113.50251770019533,,0.0005277346353977,-5.329486846923828,,-0.0001056791952578
443,433319091,-161.11764526367188,,-0.0054987138137221,88.96941375732422,,0.0008354401797987,-43.81836700439453,,0.0005614690599031,-245.3750915527344,,-0.0019185247365385,122.48309326171876,,0.0054290271364152,-7.748523712158203,,-0.0014618841232731
443,433319091,-167.43325805664062,,-0.0007842765189707,91.20494842529295,,0.0001039778580889,-48.003028869628906,,-0.0002459565585013,-240.41033935546875,,0.00019705320301,124.67288208007812,,0.000709849409759,-6.135456085205078,,3.6991659726481885e-05
443,433319091,-173.54598999023438,,-0.0038361113984137,92.0859146118164,,0.0005528477486222,-51.736366271972656,,-0.0023427053820341,-234.1543884277344,,0.0039259176701307,131.09275817871094,,0.0040287883020937,-1.1338386535644531,,0.0031387561466544
443,433319091,-177.78396606445312,,-0.0008461002726107,93.96771240234376,,0.0004506142868194,-57.636817932128906,,-0.0011573797091841,-227.47201538085935,,0.0010146860731765,136.41409301757812,,0.0007947090780362,-1.358417510986328,,-0.0003242494130972
443,433319091,-47.019378662109375,,0.1188876703381538,134.24742126464844,,0.0366212353110313,-30.338539123535156,,0.0248188655823469,-335.8014221191406,,-0.0984908193349838,14.285514831542969,,-0.1110352575778961,54.470455169677734,,0.0507581196725368
443,433319091,-48.14208984375,,-0.0001370604295516,133.38116455078125,,-0.0008372603915631,-28.05829620361328,,0.001852638553828,-341.83514404296875,,-0.0028067589737474,16.16933822631836,,0.0001262759469682,58.54895782470703,,0.0017646412597969
443,433319091,-48.304229736328125,,-0.0001693881349638,116.59435272216795,,-0.0174870491027832,-22.530677795410156,,0.0057579162530601,-360.0,,-0.0189222954213619,-14.810556411743164,,-0.032271172851324,-105.50039672851562,,-0.1708834916353225
443,433319091,-47.84844970703125,,7.150942110456526e-05,116.61553955078124,,-0.000123461271869,-22.48120880126953,,0.0002642112085595,-360.0,,0.0,-15.58249855041504,,-0.0001332944666501,-106.10235595703124,,-0.0004370310925878
443,433319091,-47.33184814453125,,0.0004185742291156,117.80121612548828,,0.0009606924722902,-24.88166046142578,,-0.0019451817497611,-360.0,,0.0,-15.116495132446287,,0.0003775773802772,-108.73348999023438,,-0.0021321913227438
