stamp_sec,stamp_nanosec,shoulder_joint_position,shoulder_joint_velocity,shoulder_joint_effort,upper_arm_joint_position,upper_arm_joint_velocity,upper_arm_joint_effort,forearm_joint_position,forearm_joint_velocity,forearm_joint_effort,wrist_1_joint_position,wrist_1_joint_velocity,wrist_1_joint_effort,wrist_2_joint_position,wrist_2_joint_velocity,wrist_2_joint_effort,wrist_3_joint_position,wrist_3_joint_velocity,wrist_3_joint_effort
223,506347656,-28.663368225097656,,0.0,33.134708404541016,,0.0,27.719554901123047,,0.0,162.0290985107422,,0.0,49.76692581176758,,0.0,-3.8603954315185547,,0.0
223,506347656,-28.663368225097656,,0.0,33.134708404541016,,0.0,27.719554901123047,,0.0,162.0290985107422,,0.0,49.76692581176758,,0.0,-3.8603954315185547,,0.0
223,506347656,-28.663368225097656,,0.0,33.134708404541016,,0.0,27.719554901123047,,0.0,162.0290985107422,,0.0,49.76692581176758,,0.0,-3.8603954315185547,,0.0
223,506347656,-28.663368225097656,,0.0,33.134708404541016,,0.0,27.719554901123047,,0.0,162.0290985107422,,0.0,49.76692581176758,,0.0,-3.8603954315185547,,0.0
223,506347656,-28.663368225097656,,0.0,33.134708404541016,,0.0,27.719554901123047,,0.0,162.0290985107422,,0.0,49.76692581176758,,0.0,-3.8603954315185547,,0.0
223,506347656,-28.663368225097656,,0.0,33.134708404541016,,0.0,27.719554901123047,,0.0,162.0290985107422,,0.0,49.76692581176758,,0.0,-3.8603954315185547,,0.0
223,506347656,-28.663368225097656,,0.0,33.134708404541016,,0.0,27.719554901123047,,0.0,162.0290985107422,,0.0,49.76692581176758,,0.0,-3.8603954315185547,,0.0
223,506347656,-28.663368225097656,,0.0,33.134708404541016,,0.0,27.719554901123047,,0.0,162.0290985107422,,0.0,49.76692581176758,,0.0,-3.8603954315185547,,0.0
223,506347656,-28.663368225097656,,0.0,33.134708404541016,,0.0,27.719554901123047,,0.0,162.0290985107422,,0.0,49.76692581176758,,0.0,-3.8603954315185547,,0.0
223,506347656,-28.663368225097656,,0.0,33.134708404541016,,0.0,27.719554901123047,,0.0,162.0290985107422,,0.0,49.76692581176758,,0.0,-3.8603954315185547,,0.0
223,506347656,-28.663368225097656,,0.0,33.134708404541016,,0.0,27.719554901123047,,0.0,162.0290985107422,,0.0,49.76692581176758,,0.0,-3.8603954315185547,,0.0
