stamp_sec,stamp_nanosec,shoulder_joint_position,shoulder_joint_velocity,shoulder_joint_effort,upper_arm_joint_position,upper_arm_joint_velocity,upper_arm_joint_effort,forearm_joint_position,forearm_joint_velocity,forearm_joint_effort,wrist_1_joint_position,wrist_1_joint_velocity,wrist_1_joint_effort,wrist_2_joint_position,wrist_2_joint_velocity,wrist_2_joint_effort,wrist_3_joint_position,wrist_3_joint_velocity,wrist_3_joint_effort
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
223,506347656,-242.98672485351562,,0.0,63.36993408203125,,0.0,63.58751678466797,,0.0,44.66671371459961,,0.0,-29.77044677734375,,0.0,272.4814147949219,,0.0
