stamp_sec,stamp_nanosec,shoulder_joint_position,shoulder_joint_velocity,shoulder_joint_effort,upper_arm_joint_position,upper_arm_joint_velocity,upper_arm_joint_effort,forearm_joint_position,forearm_joint_velocity,forearm_joint_effort,wrist_1_joint_position,wrist_1_joint_velocity,wrist_1_joint_effort,wrist_2_joint_position,wrist_2_joint_velocity,wrist_2_joint_effort,wrist_3_joint_position,wrist_3_joint_velocity,wrist_3_joint_effort
443,433319091,173.74664306640625,,1.671991526563943e-06,82.18111419677734,,-2.0918751033605076e-05,58.2105598449707,,1.171022631751839e-05,69.67349243164062,,4.012360477645416e-06,-130.27745056152344,,-5.953797881375067e-05,22.86527442932129,,4.24524478148669e-05
443,433319091,173.78201293945312,,2.8347043553367257e-05,82.20601654052734,,1.9960083591286093e-05,58.033447265625,,-0.0001415490842191,69.7413101196289,,5.435647108242847e-05,-130.32115173339844,,-3.5036900953855366e-05,22.831689834594727,,-2.6628043997334316e-05
443,433319091,173.77175903320312,,4.077610356034711e-06,82.2852554321289,,9.03830095921876e-06,57.75837707519531,,-2.5942286811186932e-05,69.87443542480469,,2.167648017348256e-05,-130.28453063964844,,1.2256958825673792e-06,22.65825080871582,,-5.559061264648335e-06
443,433319091,174.0118865966797,,9.615215822122992e-05,82.6153564453125,,0.0001321832387475,57.143272399902344,,-0.0002464576100464,70.17386627197266,,0.0001199030230054,-130.48963928222656,,-8.191915549105033e-05,22.576040267944336,,-3.2907693821471184e-05
443,433319091,174.19166564941406,,3.0997103749541566e-05,82.96118927001953,,9.866017353488132e-05,56.59696960449219,,-0.0001541692618047,70.4069595336914,,6.1685626860708e-05,-130.5589141845703,,2.2506244931719262e-05,22.5047550201416,,-2.293427132826764e-05
443,433319091,174.32281494140625,,3.8003876397851855e-05,83.52581787109375,,0.0001636094239074,55.80415344238281,,-0.0002295194863108,70.32842254638672,,-2.27999498747522e-05,-130.30287170410156,,7.41948388167657e-05,22.015058517456055,,-0.0001418663450749
443,433319091,174.2608642578125,,-1.4866236597299576e-05,83.55210876464844,,1.4946083865652326e-05,55.8995361328125,,6.9358829932753e-06,69.80325317382812,,-7.247290341183543e-05,-130.22706604003906,,-1.858279574662447e-05,21.72951316833496,,-3.530731191858649e-05
443,433319091,174.37757873535156,,4.302846355130896e-05,83.83206939697266,,0.0001032124127959,55.53626251220703,,-0.000134081201395,69.7676773071289,,-1.2892423910670914e-05,-130.4422149658203,,-7.928840932436287e-05,21.756410598754883,,9.916087037709076e-06
443,433319091,174.5575714111328,,5.290363696985878e-05,83.9534683227539,,2.435263741062954e-05,55.41605758666992,,-1.5215671737678347e-05,69.69241333007812,,-4.8413498006993905e-05,-130.89939880371094,,-0.0001390159013681,21.71687126159668,,-4.4263771997066215e-05
443,433319091,174.7669219970703,,0.0001478702033637,83.98563385009766,,2.271846096846275e-05,55.47229766845703,,3.972474223701283e-05,69.57321166992188,,-8.398449426749721e-05,-131.55799865722656,,-0.0004656198725569,21.731163024902344,,1.0094011486216914e-05
443,433319091,174.9091796875,,1.4301771443570033e-05,84.02938079833984,,4.7636631279601716e-06,55.41638946533203,,-9.384998520545196e-06,69.63788604736328,,2.0085450159967877e-05,-131.7771453857422,,-1.7665879568085074e-05,21.796886444091797,,3.0212274850782705e-06
443,433319091,175.02783203125,,7.298820855794474e-05,83.9873046875,,-2.5813928004936315e-05,55.47405242919922,,3.547104279277846e-05,69.5583724975586,,-4.840111068915576e-05,-132.00282287597656,,-0.0001387498632539,21.57744407653809,,-0.0001355231215711
443,433319091,175.2786102294922,,2.147101258742623e-05,84.07715606689453,,1.0922367437160574e-05,55.43142318725586,,-1.5071688721945977e-05,69.20790100097656,,-1.441639778931858e-05,-132.64366149902344,,-3.473041215329431e-05,20.97475814819336,,-5.504443106474355e-05
443,433319091,175.33815002441406,,2.333327756787185e-05,84.03886413574219,,-1.5073756912897808e-05,55.47916412353515,,1.8708373318077065e-05,69.03379821777344,,-6.851707439636812e-05,-132.7587127685547,,-4.522126982919872e-05,20.602638244628903,,-0.0001459413615521
443,433319091,175.52076721191406,,7.973456376930699e-05,84.05912017822266,,3.684164039441384e-05,55.58041000366211,,-2.531255859139492e-06,68.36920166015625,,-0.0002278130268678,-133.14256286621094,,-0.0001657972607063,19.737607955932617,,-0.0003948759404011
