stamp_sec,stamp_nanosec,shoulder_joint_position,shoulder_joint_velocity,shoulder_joint_effort,upper_arm_joint_position,upper_arm_joint_velocity,upper_arm_joint_effort,forearm_joint_position,forearm_joint_velocity,forearm_joint_effort,wrist_1_joint_position,wrist_1_joint_velocity,wrist_1_joint_effort,wrist_2_joint_position,wrist_2_joint_velocity,wrist_2_joint_effort,wrist_3_joint_position,wrist_3_joint_velocity,wrist_3_joint_effort
579,83618164,-161.53265380859375,,1.8997059669345617e-05,39.07956314086914,,9.501619388174731e-06,76.16780853271484,,-7.910291060397867e-06,48.111053466796875,,1.2019935411444749e-06,125.05594635009766,,-1.740264087857213e-05,-16.20162582397461,,0.0
579,83618164,-159.48849487304688,,0.0008919302490539,39.83571243286133,,0.0003299326926935,75.14555358886719,,-0.0004463197838049,48.7614860534668,,0.0002838046639226,123.01024627685548,,-0.0008926395676098,-16.000301361083984,,8.784462261246517e-05
579,83618164,-153.06497192382812,,0.0008610805962234,42.4168701171875,,0.0003091725520789,70.02711486816406,,-0.000689635053277,53.39894485473633,,0.0006158136529847,114.05367279052734,,-0.0016029356047511,-10.795101165771484,,0.0008875154308043
579,83618164,-147.10415649414062,,0.0037522229831665,44.41576385498047,,0.0012582679046317,64.03387451171875,,-0.003773083910346,59.2525749206543,,0.0036847512237727,99.97057342529295,,-0.0088647669181227,-7.424373626708984,,0.0021218105684965
579,83618164,-146.67279052734375,,0.000200690337806,47.01984786987305,,0.0001392842532368,54.59709930419922,,-0.0008889631717465,64.86614990234375,,0.0005981514113955,94.84329223632812,,-0.000732536194846,-6.697841644287109,,0.000158349997946
579,83618164,-142.033203125,,0.0047564012929797,47.94472885131836,,0.0009481636225245,48.85428237915039,,-0.005886728875339,69.05686950683594,,0.0042962203733623,75.11121368408203,,-0.0202289093285799,-5.108303070068359,,0.0016295557143166
579,83618164,-142.527099609375,,-0.0005284189246594,48.79583740234375,,0.0001561028184369,41.6840934753418,,-0.0010527336271479,73.51619720458984,,0.0008081434643827,63.46395492553711,,1.185175005957717e-05,-4.966426849365234,,-0.000109788008558
579,83618164,-146.07208251953125,,-0.0022527587134391,50.55229187011719,,0.0011164137395098,34.55931091308594,,-0.0045288559049367,77.4024887084961,,0.0024701540824025,62.239315032958984,,-0.0007779630250297,-4.897457122802734,,4.383774648886174e-05
579,83618164,-148.09182739257812,,3.393382939975709e-05,50.6005744934082,,-9.55306677496992e-05,33.11286926269531,,0.0002282441564602,77.25494384765625,,-0.0001495262549724,63.14339828491211,,0.0001903839583974,-7.569484710693359,,-0.0002554406819399
579,83618164,-147.71148681640625,,0.0001396452280459,49.90377426147461,,-0.0002561583241913,35.05068588256836,,0.0007115012267604,75.99471282958984,,-0.0004628826281987,63.117061614990234,,-9.630012755224016e-06,-7.627529144287109,,-2.1186027879593897e-05
579,83618164,-147.59500122070312,,-5.894375499337912e-05,49.53805923461914,,-3.499785452731885e-05,36.3013916015625,,0.0002814830804709,74.85847473144531,,-0.0002320910425623,63.10026550292969,,0.0003497482975944,-6.642391204833984,,0.0004251683421898
579,83618164,-150.23748779296875,,-0.0030585268978029,48.36663436889648,,-0.0013561965897679,42.74336624145508,,0.0074575156904757,75.72039031982422,,0.0009977912995964,83.10691833496094,,0.0231605917215347,-6.298397064208984,,0.0003982226480729
